game_id,set_number,games_1,games_2
66537,2,6,3
66538,1,2,6
66538,2,1,6
66539,1,6,1
66539,2,6,4
66540,1,6,2
66540,2,4,6
66540,3,3,6
66541,1,6,3
66541,2,6,4
66542,1,2,6
66542,2,5,7
66543,1,3,6
66543,2,4,6
66544,1,6,4
66544,2,6,4
66545,1,6,4
66545,2,0,6
66545,3,3,6
66546,1,5,7
66546,2,6,2
66546,3,6,3
66547,1,1,6
66547,2,2,6
66548,1,6,2
66548,2,6,2
66549,1,6,2
66549,2,6,1
66551,1,1,6
66551,2,6,7
66552,1,1,6
66552,2,3,6
66553,1,1,6
66553,2,2,6
66554,1,1,6
66554,2,0,6
66555,1,6,7
66555,2,2,6
66556,1,2,4
66557,1,1,4
66558,1,4,6
66558,2,3,6
66559,1,6,2
66559,2,7,6
66560,1,6,2
66561,1,0,6
66561,2,1,6
66562,1,1,6
66562,2,0,6
66563,1,4,6
66564,1,6,2
66565,1,6,2
66565,2,6,1
66566,1,3,6
66566,2,3,6
66567,1,2,6
66567,2,4,6
66568,1,4,6
66568,2,4,6
66569,1,6,4
66569,2,6,3
66570,1,7,5
66570,2,6,2
66571,1,4,6
66571,2,5,7
66572,1,1,6
66572,2,3,6
66573,1,6,1
66573,2,7,5
66574,1,0,6
66574,2,4,6
66575,1,6,3
66575,2,6,2
66576,1,2,6
66576,2,3,6
66578,1,3,6
66578,2,3,6
66579,1,1,6
66579,2,0,6
66580,1,1,6
66580,2,0,6
66581,1,6,0
66581,2,6,1
66583,1,3,6
66583,2,6,4
66583,3,7,6
66584,1,3,6
66584,2,2,6
66585,1,7,6
66585,2,6,4
66586,1,7,5
66586,2,0,6
66586,3,6,1
66587,1,7,6
66587,2,3,6
66587,3,3,6
66588,1,6,0
66588,2,6,0
66589,1,1,6
66589,2,3,6
66590,1,1,6
66590,2,6,3
66590,3,6,1
66591,1,0,6
66591,2,1,6
66592,1,3,6
66592,2,3,6
66593,1,6,2
66593,2,4,6
66593,3,6,2
66594,1,6,4
66594,2,2,6
66594,3,6,0
66595,1,7,5
66595,2,6,0
66596,1,7,5
66596,2,1,6
66596,3,5,7
66598,1,3,6
66598,2,4,6
66599,1,2,6
66599,2,0,6
66600,1,3,6
66600,2,4,6
66601,1,6,2
66601,2,7,5
66602,1,6,3
66602,2,7,6
66603,1,6,2
66603,2,2,6
66603,3,6,3
66604,1,2,6
66604,2,6,3
66604,3,6,2
66605,1,4,6
66605,2,4,6
66606,1,1,6
66606,2,2,6
66607,1,6,3
66607,2,6,4
66608,1,2,6
66608,2,6,2
66608,3,3,6
66609,1,2,6
66610,1,6,3
66610,2,6,0
66611,1,4,6
66611,2,6,2
66611,3,6,4
66612,1,6,4
66612,2,6,2
66613,1,5,7
66613,2,6,4
66613,3,0,6
66614,1,6,1
66614,2,2,6
66614,3,6,1
66615,1,6,2
66615,2,6,2
66616,1,6,3
66616,2,7,6
66617,1,6,7
66617,2,3,6
66618,1,6,3
66618,2,6,3
66619,1,3,6
66619,2,4,6
66620,1,0,6
66620,2,1,6
66621,1,4,6
66621,2,5,7
66622,1,6,2
66622,2,6,1
66623,1,7,6
66623,2,6,7
66623,3,3,6
66624,1,6,4
66624,2,3,6
66624,3,6,3
66625,1,3,6
66625,2,7,6
66625,3,7,6
66626,1,6,2
66626,2,6,0
66627,1,6,2
66627,2,3,6
66627,3,2,6
66628,1,6,1
66628,2,4,6
66628,3,6,1
66629,1,1,6
66629,2,2,6
66630,1,6,1
66630,2,6,2
66631,1,6,4
66631,2,4,6
66631,3,4,6
66632,1,6,0
66632,2,6,1
66633,1,2,6
66633,2,2,6
66634,1,6,2
66634,2,6,0
66635,1,3,6
66635,2,3,6
66636,1,6,3
66636,2,6,2
66637,1,3,6
66637,2,7,6
66637,3,6,2
66638,1,5,7
66638,2,6,4
66638,3,1,6
66639,1,6,1
66639,2,6,1
66640,1,6,4
66640,2,6,2
66641,1,0,6
66641,2,4,6
66642,1,6,1
66642,2,6,1
66643,1,2,6
66643,2,2,6
66644,1,6,4
66644,2,6,4
66646,1,4,6
66646,2,3,6
66647,1,6,1
66647,2,6,2
66648,1,6,4
66648,2,3,6
66648,3,7,5
66649,1,6,4
66649,2,6,1
66650,1,3,6
66650,2,6,1
66650,3,6,3
66651,1,6,1
66651,2,6,1
66652,1,7,6
66652,2,4,6
66652,3,6,4
66653,1,7,6
66653,2,3,6
66653,3,7,6
66654,1,6,4
66654,2,6,1
66655,1,6,3
66655,2,4,6
66655,3,1,6
66656,1,6,4
66656,2,6,2
66657,1,0,6
66657,2,3,4
66658,1,0,6
66658,2,1,6
66659,1,6,0
66659,2,6,0
66660,1,6,1
66660,2,6,2
66661,1,1,6
66661,2,0,6
66662,1,6,3
66662,2,6,4
66663,1,6,3
66663,2,7,5
66664,1,6,0
66664,2,6,2
66665,1,6,1
66665,2,6,0
66666,1,6,1
66666,2,6,0
66667,1,6,1
66667,2,6,1
66668,1,6,0
66668,2,6,0
66669,1,1,6
66669,2,2,6
66670,1,2,6
66670,2,2,6
66671,1,1,6
66671,2,0,6
66672,1,1,6
66672,2,2,6
66673,1,6,2
66673,2,6,0
66674,1,4,6
66674,2,7,6
66674,3,5,7
66675,1,1,6
66675,2,6,7
66676,1,0,6
66676,2,2,6
66677,1,4,6
66677,2,4,6
66678,1,5,7
66678,2,3,6
66679,1,6,4
66679,2,7,5
66680,1,6,3
66680,2,5,7
66680,3,0,6
66681,1,6,4
66681,2,6,1
66682,1,3,6
66682,2,7,6
66682,3,6,4
66683,1,6,4
66683,2,6,4
66684,1,6,7
66684,2,6,1
66684,3,6,4
66685,1,7,6
66685,2,6,2
66686,1,6,3
66686,2,7,5
66687,1,2,6
66687,2,0,6
66689,1,6,1
66689,2,6,0
66691,1,0,6
66691,2,0,6
66692,1,6,1
66692,2,2,6
66692,3,6,4
66693,1,6,1
66693,2,1,6
66693,3,4,6
66694,1,6,4
66694,2,3,6
66694,3,4,6
66695,1,1,6
66695,2,4,6
66696,1,5,7
66696,2,5,7
66697,1,0,6
66697,2,1,6
66698,1,6,1
66698,2,7,6
66699,1,4,6
66699,2,6,1
66699,3,3,6
66700,1,1,4
66701,1,3,6
66701,2,5,7
66702,1,6,0
66702,2,6,2
66703,1,1,6
66703,2,3,6
66704,1,4,6
66704,2,6,7
66705,1,4,1
66705,2,4,0
66706,1,4,3
66707,1,4,1
66708,1,4,0
66709,1,4,1
66710,1,6,0
66710,2,6,3
66711,1,0,6
66711,2,7,5
66711,3,3,6
66712,1,6,4
66712,2,1,6
66712,3,1,6
66713,1,6,2
66713,2,4,6
66713,3,3,6
66714,1,5,7
66714,2,3,6
66715,1,2,6
66715,2,1,6
66716,1,6,0
66716,2,6,2
66717,1,0,6
66717,2,0,6
66718,1,2,6
66718,2,1,6
66719,1,3,6
66719,2,3,6
66720,1,5,7
66720,2,4,6
66721,1,6,4
66721,2,6,0
66722,1,5,7
66722,2,1,6
66723,1,6,4
66723,2,6,1
66724,1,6,7
66724,2,2,6
66725,1,3,6
66725,2,1,6
66726,1,3,6
66726,2,5,7
66727,1,4,6
66727,2,3,6
66728,1,1,6
66728,2,0,6
66729,1,2,6
66729,2,7,6
66729,3,1,6
66730,1,7,6
66730,2,4,6
66730,3,6,3
66731,1,4,6
66731,2,3,6
66732,1,6,0
66732,2,6,4
66733,1,2,6
66733,2,0,6
66734,1,2,6
66734,2,3,6
66735,1,1,6
66735,2,1,6
66736,1,6,2
66736,2,6,2
66738,1,4,6
66738,2,6,1
66738,3,0,6
66739,1,6,1
66739,2,7,5
66740,1,0,6
66740,2,1,6
66741,1,2,6
66741,2,1,6
66742,1,0,4
66743,1,2,4
66744,1,4,1
66745,1,6,2
66745,2,6,3
66746,1,3,6
66746,2,4,6
66747,1,6,1
66747,2,6,3
66748,1,3,6
66748,2,3,6
66749,1,6,2
66749,2,4,6
66749,3,6,4
66750,1,3,6
66750,2,3,6
66751,1,3,4
66752,1,2,6
66752,2,0,6
66753,1,7,6
66753,2,6,2
66754,1,6,1
66754,2,6,1
66755,1,6,1
66755,2,6,0
66756,1,2,6
66756,2,4,6
66758,1,2,6
66758,2,3,6
66759,1,6,3
66759,2,6,1
66761,1,6,3
66761,2,4,6
66761,3,3,6
66762,1,6,3
66762,2,6,0
66763,1,7,6
66763,2,6,2
66764,1,6,3
66764,2,6,4
66765,1,6,4
66765,2,6,1
66766,1,2,6
66766,2,6,2
66766,3,6,2
66767,1,5,7
66767,2,2,6
66768,1,7,6
66768,2,1,6
66768,3,6,2
66769,1,4,6
66769,2,2,6
66770,1,6,2
66770,2,3,6
66770,3,6,4
66771,1,1,4
66772,1,0,4
66772,2,0,4
66773,1,7,5
66773,2,6,3
66774,1,6,0
66774,2,6,2
66775,1,3,6
66775,2,6,4
66775,3,6,4
66776,1,6,1
66776,2,6,2
66777,1,6,7
66777,2,0,6
66778,1,6,1
66778,2,6,4
66779,1,6,1
66779,2,6,0
66780,1,6,0
66780,2,6,1
66781,1,7,5
66781,2,6,1
66782,1,6,1
66782,2,6,0
66783,1,6,0
66783,2,7,5
66784,1,6,1
66784,2,6,1
66786,1,5,7
66786,2,2,6
66787,1,6,3
66787,2,6,2
66788,1,1,6
66788,2,2,6
66789,1,6,4
66789,2,7,5
66791,1,6,3
66791,2,6,4
66792,1,6,3
66792,2,6,1
66793,1,6,2
66793,2,6,3
66794,1,6,3
66794,2,6,3
66795,1,6,4
66795,2,7,5
66796,1,6,2
66796,2,7,5
66797,1,7,6
66797,2,7,5
66801,1,2,4
66801,2,3,4
66802,1,4,3
66802,2,4,1
66803,1,3,4
66804,1,4,2
66805,1,2,4
66805,2,4,2
66805,3,2,4
66806,1,4,2
66806,2,4,0
66807,1,1,6
66807,2,0,6
66808,1,4,6
66808,2,6,4
66808,3,1,6
66809,1,6,1
66809,2,6,1
66810,1,6,4
66810,2,3,6
66810,3,4,6
66811,1,6,1
66811,2,7,5
66812,1,6,7
66812,2,6,7
66813,1,2,6
66813,2,0,6
66814,1,6,3
66814,2,6,2
66815,1,4,6
66815,2,7,6
66815,3,2,6
66816,1,7,5
66816,2,5,7
66816,3,6,3
66817,1,1,6
66817,2,7,5
66817,3,2,6
66818,1,6,0
66818,2,6,1
66819,1,2,6
66819,2,6,4
66819,3,2,6
66820,1,6,2
66820,2,6,3
66821,1,6,2
66821,2,6,0
66822,1,6,0
66822,2,6,4
66823,1,6,0
66823,2,6,1
66824,1,0,6
66824,2,4,6
66825,1,7,6
66825,2,4,1
66826,1,6,1
66826,2,2,0
66827,1,6,1
66827,2,6,7
66827,3,3,6
66828,1,6,1
66828,2,7,5
66829,1,6,1
66829,2,6,4
66830,1,6,0
66830,2,6,1
66831,1,6,1
66831,2,6,1
66832,1,6,0
66832,2,6,0
66833,1,6,0
66833,2,6,0
66834,1,7,5
66834,2,6,2
66836,1,6,3
66836,2,6,3
66837,1,6,4
66837,2,6,2
66838,1,0,6
66838,2,3,6
66839,1,6,2
66839,2,4,6
66839,3,6,3
66840,1,7,6
66840,2,6,1
66841,1,1,6
66841,2,0,6
66842,1,4,6
66842,2,6,3
66842,3,6,3
66843,1,1,6
66843,2,4,6
66844,1,6,3
66844,2,6,4
66845,1,6,3
66845,2,4,6
66845,3,5,7
66846,1,1,6
66847,1,4,6
66847,2,0,2
66848,1,3,6
66848,2,6,2
66848,3,5,7
66849,1,0,6
66849,2,0,6
66850,1,4,6
66850,2,6,3
66850,3,6,4
66851,1,5,7
66851,2,3,6
66852,1,6,4
66852,2,6,3
66853,1,3,6
66853,2,3,6
66854,1,6,4
66854,2,5,7
66854,3,2,6
66855,1,5,7
66855,2,0,6
66856,1,1,6
66856,2,1,6
66857,1,5,7
66857,2,6,2
66857,3,6,4
66858,1,3,4
66858,2,3,4
66859,1,4,1
66860,1,0,4
66861,1,4,2
66862,1,0,4
66862,2,0,4
66863,1,3,4
66863,2,0,4
66864,1,4,0
66864,2,4,2
66865,1,6,0
66865,2,6,7
66865,3,0,6
66866,1,7,5
66866,2,6,0
66867,1,7,5
66867,2,6,0
66868,1,0,6
66868,2,1,6
66869,1,1,6
66869,2,2,6
66870,1,6,2
66870,2,6,3
66871,1,6,0
66871,2,6,2
66872,1,6,1
66872,2,4,6
66872,3,4,6
66877,1,4,6
66877,2,0,6
66878,1,0,6
66878,2,0,6
66879,1,6,4
66879,2,1,6
66879,3,6,2
66880,1,1,6
66880,2,0,6
66881,1,6,2
66884,1,6,4
66884,2,6,1
66885,1,6,4
66885,2,6,1
66886,1,7,6
66886,2,7,5
66887,1,7,5
66887,2,6,1
66888,1,6,2
66888,2,6,2
66889,1,1,6
66889,2,0,6
66890,1,1,6
66890,2,2,6
66891,1,4,6
66891,2,4,6
66892,1,0,4
66892,2,0,4
66893,1,2,4
66893,2,4,2
66893,3,0,4
66894,1,2,4
66894,2,0,4
66895,1,0,4
66895,2,0,4
66896,1,1,4
66897,1,0,4
66897,2,0,4
66898,1,2,4
66900,1,0,4
66900,2,2,4
66902,1,4,6
66902,2,0,6
66903,1,6,4
66903,2,6,4
66904,1,6,4
66904,2,6,3
66905,1,6,2
66906,1,2,6
66906,2,4,6
66907,1,0,6
66907,2,6,2
66907,3,6,4
66908,1,3,6
66908,2,1,6
66909,1,1,6
66909,2,0,6
66910,1,6,1
66910,2,6,2
66911,1,6,3
66911,2,1,6
66911,3,2,6
66912,1,6,3
66912,2,4,6
66912,3,4,6
66913,1,6,1
66913,2,6,4
66914,1,6,4
66915,1,3,6
66915,2,1,6
66916,1,0,6
66916,2,1,6
66917,1,0,6
66917,2,1,6
66918,1,3,6
66918,2,2,6
66919,1,1,6
66919,2,1,6
66920,1,2,6
66920,2,6,1
66920,3,2,6
66921,1,1,6
66921,2,0,6
66922,1,2,6
66922,2,5,7
66923,1,0,6
66923,2,0,6
66924,1,2,6
66924,2,2,6
66925,1,0,6
66925,2,1,6
66927,1,2,4
66928,1,3,6
66928,2,6,7
66929,1,2,6
66929,2,4,6
66930,1,6,0
66930,2,6,1
66931,1,4,6
66931,2,4,6
66932,1,6,2
66932,2,6,1
66933,1,6,2
66933,2,6,1
66934,1,6,7
66934,2,3,6
66935,1,6,2
66935,2,6,0
66936,1,6,1
66936,2,6,0
66937,1,7,6
66937,2,1,6
66937,3,4,6
66938,1,6,2
66938,2,6,1
66939,1,6,2
66939,2,6,1
66940,1,4,0
66940,2,4,0
66941,1,3,4
66941,2,2,4
66942,1,4,0
66942,2,4,0
66943,1,2,4
66944,1,4,1
66945,1,1,4
66945,2,4,2
66945,3,3,4
66946,1,2,4
66946,2,4,2
66946,3,2,4
66947,1,4,1
66950,1,0,4
66950,2,2,4
66951,1,4,0
66951,2,4,0
66952,1,1,4
66952,2,4,3
66952,3,4,1
66953,1,2,4
66953,2,4,3
66953,3,3,4
66954,1,4,0
66954,2,4,0
66955,1,4,0
66955,2,4,3
66956,1,4,2
66956,2,3,4
66956,3,2,4
66957,1,4,0
66957,2,4,1
66958,1,4,1
66958,2,4,2
66959,1,4,1
66960,1,4,0
66961,1,4,2
66961,2,3,4
66961,3,4,1
66962,1,4,0
66962,2,4,0
66963,1,3,4
66963,2,1,4
66964,1,3,4
66964,2,0,4
66965,1,4,0
66966,1,4,0
66967,1,4,0
66969,1,1,6
66970,1,0,6
66970,2,4,6
66971,1,4,6
66971,2,7,6
66971,3,6,0
66972,1,3,0
66973,1,6,4
66973,2,6,0
66974,1,3,6
66974,2,0,6
66975,1,3,6
66975,2,0,6
66976,1,6,3
66976,2,6,1
66977,1,6,7
66977,2,6,1
66977,3,3,6
66978,1,0,1
66979,1,5,7
66979,2,2,6
66980,1,1,6
66980,2,0,6
66981,1,6,3
66981,2,4,6
66981,3,6,2
66982,1,6,3
66982,2,6,4
66983,1,4,6
66983,2,6,7
66984,1,6,1
66984,2,6,2
66986,1,0,1
66987,1,6,4
66987,2,2,6
66987,3,0,6
66989,1,6,7
66989,2,4,6
66990,1,6,1
66990,2,1,6
66990,3,6,1
66991,1,2,6
66991,2,3,6
66992,1,7,5
66992,2,6,1
66993,1,6,4
66993,2,1,6
66993,3,3,6
66994,1,6,7
66994,2,6,1
66994,3,3,6
66995,1,7,6
66995,2,6,1
66996,1,6,3
66996,2,6,2
66997,1,4,6
66997,2,6,4
66997,3,6,7
66999,1,1,4
66999,2,0,4
67000,1,3,4
67000,2,4,3
67000,3,4,0
67001,1,5,7
67001,2,0,6
67002,1,6,0
67002,2,6,2
67003,1,2,6
67003,2,4,6
67004,1,2,6
67004,2,6,7
67005,1,6,1
67005,2,6,4
67006,1,7,5
67006,2,6,1
67007,1,2,6
67007,2,1,6
67008,1,6,4
67008,2,6,4
67009,1,5,7
67009,2,1,6
67010,1,4,6
67010,2,2,6
67011,1,6,2
67011,2,6,0
67012,1,7,5
67012,2,4,6
67012,3,6,3
67013,1,6,3
67014,1,6,4
67014,2,6,1
67015,1,6,2
67015,2,6,3
67016,1,2,6
67016,2,5,7
67017,1,6,4
67017,2,6,3
67018,1,6,3
67018,2,6,3
67020,1,5,7
67020,2,6,3
67020,3,4,6
67021,1,4,6
67021,2,4,6
67022,1,6,2
67022,2,7,5
67023,1,4,6
67023,2,2,4
67024,1,2,6
67024,2,2,6
67025,1,6,2
67025,2,6,3
67026,1,6,0
67026,2,3,0
67027,1,2,6
67027,2,2,6
67028,1,1,6
67028,2,0,6
67029,1,6,2
67029,2,7,6
67030,1,7,5
67030,2,6,2
67031,1,4,6
67031,2,0,1
67032,1,6,4
67032,2,6,0
67033,1,6,0
67033,2,6,3
67034,1,6,3
67034,2,6,4
67035,1,6,1
67035,2,7,5
67036,1,6,7
67036,2,3,6
67037,1,6,2
67037,2,7,5
67038,1,4,6
67038,2,6,1
67038,3,6,1
67039,1,6,7
67039,2,6,3
67040,1,6,7
67040,2,6,2
67040,3,6,0
67041,1,6,2
67041,2,6,2
67042,1,4,6
67042,2,2,6
67043,1,3,6
67043,2,0,6
67044,1,3,6
67044,2,0,6
67045,1,1,6
67045,2,4,6
67046,1,0,6
67046,2,0,6
67047,1,0,6
67048,1,0,6
67049,1,1,6
67049,2,0,6
67050,1,4,6
67050,2,0,6
67051,1,1,6
67051,2,2,6
67052,1,5,7
67052,2,4,6
67053,1,1,6
67053,2,0,6
67057,1,1,6
67057,2,6,7
67058,1,6,2
67058,2,6,7
67058,3,6,7
67059,1,2,6
67059,2,3,3
67060,1,3,6
67060,2,1,6
67063,1,6,2
67063,2,6,3
67064,1,4,6
67064,2,3,6
67065,1,6,1
67065,2,6,3
67066,1,2,6
67066,2,2,6
67067,1,3,6
67067,2,6,4
67067,3,6,2
67068,1,6,2
67068,2,6,4
67069,1,6,1
67069,2,6,2
67070,1,6,3
67070,2,2,6
67070,3,6,7
67071,1,7,5
67071,2,6,0
67072,1,1,6
67072,2,1,6
67073,1,7,6
67073,2,6,4
67074,1,6,4
67074,2,6,4
67075,1,2,6
67075,2,3,6
67076,1,3,6
67076,2,2,6
67077,1,6,0
67077,2,6,1
67078,1,6,4
67078,2,6,3
67079,1,3,6
67079,2,6,3
67079,3,6,2
67080,1,6,2
67080,2,6,3
67081,1,6,3
67081,2,6,2
67082,1,6,4
67082,2,6,2
67083,1,6,4
67083,2,2,6
67083,3,0,1
67084,1,7,6
67084,2,6,3
67085,1,2,6
67085,2,1,6
67086,1,6,1
67086,2,6,2
67087,1,7,5
67087,2,6,4
67088,1,1,6
67088,2,7,6
67088,3,2,6
67089,1,1,6
67089,2,2,6
67090,1,6,4
67090,2,6,3
67091,1,6,1
67091,2,6,0
67092,1,3,6
67092,2,3,6
67094,1,2,6
67094,2,6,4
67094,3,1,6
67095,1,2,6
67095,2,4,6
67096,1,3,6
67096,2,6,2
67096,3,5,7
67097,1,5,7
67097,2,4,6
67098,1,2,6
67098,2,4,6
67099,1,1,6
67099,2,3,6
67100,1,6,2
67100,2,4,6
67100,3,6,4
67101,1,6,1
67101,2,6,2
67102,1,6,4
67102,2,6,0
67103,1,7,5
67103,2,6,3
67104,1,0,6
67104,2,6,3
67104,3,4,6
67105,1,6,0
67105,2,6,4
67106,1,6,4
67106,2,3,6
67106,3,4,6
67107,1,2,6
67107,2,7,5
67107,3,2,6
67108,1,3,6
67108,2,3,6
67109,1,0,6
67109,2,0,6
67110,1,6,1
67110,2,6,1
67111,1,7,6
67111,2,6,4
67112,1,2,6
67112,2,2,6
67113,1,6,1
67113,2,1,6
67113,3,1,6
67114,1,6,4
67114,2,6,4
67115,1,6,3
67115,2,6,2
67116,1,6,4
67116,2,7,5
67117,1,0,4
67117,2,1,4
67118,1,0,4
67118,2,0,4
67119,1,4,0
67119,2,4,2
67120,1,0,4
67120,2,1,4
67121,1,0,4
67121,2,1,4
67122,1,6,2
67122,2,6,4
67123,1,2,6
67123,2,4,6
67124,1,3,6
67124,2,1,6
67125,1,3,6
67125,2,0,6
67126,1,6,3
67126,2,0,6
67126,3,3,6
67127,1,0,6
67127,2,0,6
67128,1,2,6
67128,2,1,6
67129,1,5,7
67129,2,1,6
67130,1,6,2
67130,2,4,6
67130,3,0,6
67131,1,2,6
67131,2,2,6
67132,1,6,3
67132,2,6,0
67133,1,1,6
67133,2,1,6
67134,1,1,6
67134,2,2,6
67135,1,4,6
67135,2,4,6
67138,1,4,6
67139,1,6,7
67140,1,6,1
67140,2,6,0
67141,1,6,1
67142,1,6,7
67143,1,4,6
67143,2,5,7
67144,1,3,6
67144,2,3,6
67145,1,7,5
67145,2,6,1
67146,1,6,1
67146,2,6,0
67147,1,3,6
67147,2,2,6
67148,1,6,1
67148,2,4,6
67148,3,3,6
67149,1,1,6
67150,1,2,6
67150,2,1,6
67151,1,1,6
67152,1,3,6
67153,1,3,6
67153,2,0,6
67154,1,0,6
67154,2,0,6
67155,1,6,1
67155,2,6,2
67156,1,1,2
67157,1,5,7
67157,2,6,0
67157,3,7,6
67158,1,5,7
67158,2,2,6
67159,1,6,2
67159,2,7,5
67160,1,6,1
67160,2,6,0
67161,1,6,1
67161,2,6,4
67162,1,6,0
67162,2,6,0
67163,1,6,1
67163,2,6,1
67164,1,6,7
67164,2,6,3
67164,3,6,4
67165,1,5,1
67166,1,6,7
67166,2,2,6
67167,1,6,0
67167,2,6,1
67168,1,6,1
67168,2,6,0
67169,1,6,3
67169,2,6,1
67170,1,7,6
67170,2,6,4
67171,1,5,7
67171,2,1,6
67172,1,6,4
67172,2,6,3
67173,1,4,6
67173,2,7,6
67173,3,6,3
67174,1,6,7
67174,2,6,1
67174,3,6,4
67175,1,6,7
67175,2,7,5
67175,3,6,3
67176,1,4,6
67176,2,6,3
67176,3,6,2
67177,1,6,0
67177,2,6,2
67178,1,6,0
67178,2,6,0
67179,1,6,1
67179,2,1,6
67179,3,6,3
67180,1,6,1
67180,2,6,0
67181,1,7,5
67181,2,6,4
67182,1,4,6
67182,2,5,7
67183,1,6,3
67183,2,3,0
67185,1,6,7
67185,2,3,6
67186,1,1,6
67186,2,0,6
67187,1,0,6
67187,2,0,5
67188,1,0,6
67188,2,3,6
67189,1,1,6
67189,2,1,6
67190,1,3,6
67190,2,1,6
67191,1,0,6
67191,2,0,6
67192,1,0,6
67192,2,2,6
67193,1,6,2
67193,2,2,6
67193,3,1,6
67194,1,6,3
67194,2,3,6
67194,3,6,1
67195,1,0,6
67195,2,0,6
67196,1,6,0
67196,2,6,1
67197,1,0,6
67197,2,1,6
67198,1,3,6
67198,2,6,7
67199,1,3,6
67199,2,1,6
67200,1,1,6
67200,2,4,6
67202,1,6,0
67202,2,6,2
67203,1,6,2
67203,2,6,3
67204,1,6,3
67204,2,6,1
67205,1,1,6
67205,2,1,6
67206,1,6,0
67206,2,3,6
67206,3,3,6
67207,1,6,2
67207,2,6,0
67208,1,6,1
67208,2,6,1
67209,1,6,2
67209,2,6,1
67210,1,3,6
67210,2,6,4
67210,3,1,
67211,1,6,0
67211,2,6,3
67212,1,6,1
67212,2,6,1
67213,1,3,6
67213,2,5,7
67214,1,1,6
67214,2,6,4
67214,3,6,2
67215,1,6,2
67215,2,6,3
67216,1,4,6
67216,2,6,7
67217,1,6,3
67217,2,6,3
67218,1,6,0
67218,2,6,2
67219,1,2,6
67219,2,4,6
67220,1,6,0
67220,2,6,1
67223,1,7,6
67223,2,1,6
67223,3,6,7
67224,1,6,2
67224,2,6,2
67225,1,1,6
67225,2,1,6
67226,1,4,6
67226,2,7,5
67226,3,2,6
67227,1,6,4
67227,2,6,3
67228,1,6,2
67228,2,1,0
67229,1,5,7
67229,2,4,6
67230,1,6,2
67230,2,6,3
67231,1,6,4
67231,2,6,4
67232,1,5,7
67232,2,6,1
67232,3,3,6
67233,1,4,6
67233,2,7,6
67233,3,6,1
67234,1,2,6
67234,2,2,6
67235,1,6,7
67235,2,4,6
67236,1,6,1
67236,2,6,0
67237,1,6,0
67237,2,1,6
67237,3,6,2
67238,1,4,6
67238,2,4,6
67239,1,6,1
67239,2,6,7
67239,3,3,6
67240,1,6,2
67240,2,6,1
67241,1,6,0
67241,2,6,0
67243,1,0,6
67243,2,0,6
67244,1,6,7
67244,2,2,6
67245,1,6,0
67245,2,6,7
67245,3,7,5
67246,1,2,6
67246,2,2,6
67247,1,1,6
67247,2,2,6
67248,1,6,0
67248,2,6,0
67249,1,4,6
67249,2,2,6
67250,1,4,6
67250,2,2,6
67251,1,6,3
67251,2,6,3
67252,1,1,6
67252,2,1,6
67253,1,6,2
67253,2,4,6
67253,3,6,1
67254,1,2,6
67254,2,6,4
67254,3,2,6
67255,1,6,4
67255,2,6,4
67256,1,1,6
67256,2,0,6
67257,1,3,6
67257,2,2,6
67258,1,3,6
67258,2,1,6
67260,1,2,6
67260,2,0,6
67261,1,6,0
67261,2,6,1
67262,1,3,6
67262,2,2,6
67263,1,2,6
67263,2,7,6
67263,3,6,3
67264,1,2,6
67264,2,0,6
67265,1,6,3
67265,2,6,1
67266,1,4,6
67266,2,0,6
67267,1,4,6
67267,2,1,6
67268,1,3,6
67268,2,7,6
67268,3,2,6
67269,1,6,3
67269,2,4,6
67269,3,2,6
67270,1,4,6
67270,2,2,6
67271,1,6,2
67271,2,6,2
67272,1,6,2
67272,2,6,4
67273,1,0,6
67273,2,1,6
67274,1,7,5
67274,2,7,5
67275,1,4,6
67275,2,0,6
67276,1,3,6
67276,2,2,6
67277,1,6,0
67277,2,6,4
67278,1,6,0
67278,2,6,1
67279,1,6,3
67280,1,7,6
67282,1,3,6
67282,2,6,1
67282,3,1,6
67283,1,4,6
67283,2,3,6
67284,1,3,6
67284,2,1,6
67285,1,2,6
67285,2,2,6
67286,1,6,4
67286,2,6,2
67287,1,1,6
67287,2,6,7
67288,1,6,4
67288,2,5,7
67288,3,1,6
67289,1,1,6
67289,2,7,5
67289,3,1,6
67292,1,6,1
67292,2,6,0
67293,1,6,1
67293,2,6,2
67294,1,3,6
67294,2,3,6
67295,1,6,3
67295,2,4,6
67295,3,4,6
67296,1,5,6
67297,1,6,0
67297,2,6,0
67298,1,6,2
67298,2,6,0
67299,1,6,1
67299,2,6,3
67300,1,6,2
67300,2,6,2
67301,1,0,6
67301,2,2,6
67302,1,6,1
67302,2,4,6
67302,3,6,4
67303,1,5,7
67303,2,0,6
67304,1,6,4
67304,2,6,7
67304,3,6,0
67305,1,3,6
67305,2,1,6
67306,1,2,6
67306,2,7,5
67306,3,4,
67307,1,4,6
67307,2,5,7
67308,1,6,0
67308,2,6,4
67309,1,3,6
67309,2,6,2
67309,3,6,2
67310,1,6,1
67310,2,6,1
67311,1,1,6
67311,2,1,6
67312,1,6,4
67312,2,6,4
67313,1,6,3
67313,2,6,2
67314,1,6,2
67314,2,6,2
67315,1,7,6
67315,2,0,6
67315,3,6,1
67316,1,6,2
67316,2,2,6
67316,3,1,6
67317,1,7,5
67317,2,7,5
67318,1,7,5
67318,2,6,0
67319,1,6,2
67319,2,6,2
